TIME_SCRAPED_PST,PRODUCT_TYPE,URL,TITLE,PRICE,RATING,NO_OF_REVIEWS,OPERATING_SYSTEM,PROCESSOR_BRAND,PROCESSOR_FAMILY,PROCESSOR_GENERATION,CPU_SPEED,GRAPHICS_BRAND,GRAPHICS_FAMILY,GRAPHICS_RAM,GRAPHICS_RAM_TYPE,RAM_MEMORY,RAM_TYPE,RAM_SPEED,STORAGE_SIZE,STORAGE_TYPE,STORAGE_OTHERS,DISPLAY_SIZE,DISPLAY_RESOLUTION,DISPLAY_REFRESH_RATE,DISPLAY_OTHERS,HASH_ID,COSMOS_DB,DISPLAY_REFRESH,WARRANTY,CPU_CACHE,CPU_CORES,CPU_THREADS,None,LINE_CORD
2024-08-10T00:16:43.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/Lenovo-ThinkPad-P16v-Gen-2-16-inch-Intel-Mobile-Workstation/21kx002kus,ThinkPad P16v Gen 2 Intel (16″) Mobile Workstation,$2166.65,4.5,13,Windows 11 Pro 64,Intel,Core Ultra 7,155H,4.80 GHz,Intel,Arc Graphics,,,16 GB,DDR5,5600MHz,512 GB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,16,1920 x 1200,,WUXGA IPS Anti-Glare Non-Touch 45% NTSC 300 nits,2024081007164345098d80fed21a2455,Y,60Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:16:35.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P16v-16-inch-AMD-mobile-workstation/21fe001qus,"ThinkPad P16v Gen 1 AMD (16"") - Mobile Workstation",$2158.15,4.1,46,Windows 11 Pro 64,AMD,Ryzen 7 PRO,7840HS,5.10 GHz,NVIDIA,RTX A500 Laptop GPU,4 GB,GDDR6,16 GB,DDR5,5600 MHz,512 GB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",1920 x 1200,60Hz,"WUXGA, IPS, Anti-Glare, Non-Touch, 45% NTSC, 300 nits",20240810071635131bdc9531932eb460,Y,,One Year Onsite,,,,,
2024-08-10T00:16:28.000000,laptop,https://www.lenovo.com/us/en/p/laptops/legion-laptops/legion-slim-series-laptops/Lenovo-Legion-Slim-7i-Gen-8-(16-inch-Intel)/82y30004us,Legion Slim 7i Gen 8 Intel (16″) - RTX 4070,$2099.99,4.5,485,Windows 11 Home 64,Intel,Core i9,13th Gen (13900H),5.40 GHz,NVIDIA,GeForce RTX 4070,8 GB,GDDR6,16 GB,DDR5,5200 MHz,1 TB,SSD,M.2 2280 PCIe Gen4 TLC,"16""",2560 x 1600,,"WQXGA, IPS, Anti-Glare, Non-Touch, HDR 400, 100% sRGB, 500 nits, Narrow Bezel, Low Blue Light",2024081007162818728c09573450e460,Y,240Hz,One Year Legion Ultimate Support,,,,,
2024-08-10T00:16:17.000000,laptop,https://www.lenovo.com/us/en/p/laptops/yoga/yoga-2-in-1-series/Lenovo-Yoga-Book-9i-Gen-9-(13-inch-Intel)/83ff0001us,"Yoga Book 9i Intel (13"")",$2059.99,4.7,39,Windows 11 Pro 64,Intel,Core Ultra 7,155U,4.80 GHz,Intel,Graphics,,,16 GB,LPDDR5X,7467 MHz,1 TB,SSD,M.2 2242 PCIe Gen4 TLC,"13.3""",2880 x 1800,,2.8K OLED Glare Touch HDR 500 100%DCI-P3 400 nits Narrow Bezel Glass,20240810071617380771898ee705b477,Y,60Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:16:10.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadp/ThinkPad-P16v-16-inch-AMD-mobile-workstation/21fe002rus,"ThinkPad P16v Gen 1 AMD (16"") - Mobile Workstation",$2056.15,4.1,46,Windows 11 Pro 64,AMD,Ryzen 5 PRO,7640HS,5.00 GHz,NVIDIA,RTX A500,4 GB,GDDR6,16 GB,DDR5,5600MHz,512 GB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"16""",1920 x 1200,,"WUXGA, IPS, Anti-Glare, Non-Touch, 45%NTSC, 300 nits",20240810071610337f5eacdb0c1cd47a,Y,60Hz,One Year Onsite,,,,,
2024-08-10T00:16:02.000000,laptop,https://www.lenovo.com/us/en/p/laptops/legion-laptops/legion-7-series/Legion-7i-Gen-9-(16-inch-Intel)/83fd0018us,Legion 7i Gen 9 Intel (16″) with RTX™ 4070 - Eclipse Black,$1999.99,4.4,53,Windows 11 Home 64,Intel,Core i9,14th Gen (14900HX),5.80 GHz,NVIDIA,GeForce RTX 4070,8 GB,GDDR6,32 GB,DDR5,5600MHz,1 TB,SSD,M.2 2280 PCIe Gen4 TLC,"16""",2560 x 1600,,WQXGA IPS Anti-Glare Non-Touch HDR 400 100%sRGB 500 nits Narrow Bezel Low Blue Light,202408100716022377bfc8b54f192475,Y,240Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:15:54.000000,laptop,https://www.lenovo.com/us/en/p/laptops/legion-laptops/legion-5-series/Legion-Pro-5i-Gen-9-(16-inch-Intel)/83df00aqus,"Legion Pro 5i Gen 9 Intel (16"") with RTX™ 4070",$1999.99,4.6,73,Windows 11 Home 64,Intel,Core i9,14th Generation (14900HX),5.80 GHz,NVIDIA,GeForce RTX 4070,8 GB,GDDR6,32 GB,DDR5,5600 MHz,2 TB,SSD,M.2 2280 PCIe Gen4 TLC (2 x 1 TB),"16""",2560 x 1600,240Hz,"WQXGA, IPS, Anti-Glare, Non-Touch, HDR 400, 100% DCI-P3, 500 nits, Low Blue Light",20240810071554070d2e143b5b71a409,Y,,1 Year Courier or Carry-in,,,,,
2024-08-10T00:15:45.000000,laptop,https://www.lenovo.com/us/en/p/laptops/yoga/yoga-2-in-1-series/Yoga-Book-9i-Gen-8-(13-inch-Intel)/82yq0007us,Yoga Book 9i (13″ Intel),$1999.99,4.6,110,Windows 11 Home 64,Intel,Core i7,13th Generation (1355U),5.00 GHz,Intel,Iris Xe Graphics,,,16 GB,LPDDR5X,6400MHz,512 GB,SSD,M.2 2242 PCIe Gen4 TLC,"13.3""",2880 x 1800,,2.8K OLED Glare Touch HDR 500 100% DCI-P3 400 nits Narrow Bezel Glass,20240810071545767824ac1880c654b2,Y,60Hz,One Year PremiumCare,,,,,
2024-08-10T00:15:39.000000,laptop,https://www.lenovo.com/us/en/p/laptops/legion-laptops/legion-7-series/Legion-7i-Gen-9-(16-inch-Intel)/83fd0015us,Legion 7i Gen 9 Intel (16″) with RTX™ 4070 - Glacier White,$1999.99,4.4,53,Windows 11 Home 64,Intel,Core i9,14th Gen (14900HX),5.80 GHz,NVIDIA,GeForce RTX 4070,8 GB,GDDR6,32 GB,DDR5,5600MHz,1 TB,SSD,M.2 2280 PCIe Gen4 TLC,"16""",2560 x 1600,,WQXGA IPS Anti-Glare Non-Touch HDR 400 100%sRGB 500 nits Narrow Bezel Low Blue Light,2024081007153925163273c5a5399409,Y,240Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:15:31.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadx1/Lenovo-ThinkPad-X1-2-in-1-Gen-9-14-inch-Intel/21ke001wus,ThinkPad X1 2-in-1 Gen 9 Intel (14″),$1954.53,4.2,11,Windows 11 Pro 64,Intel,Core Ultra 7,155U,4.80 GHz,Intel,Graphics,,,32 GB,LPDDR5X,6400MHz,512 GB,SSD,"M.2 2280, PCIe Gen4, Performance TLC, Opal","14""",1920 x 1200,,"WUXGA, IPS, Anti-Glare, Touch, 100%sRGB, 400 nits, Low Power",20240810071531060323be99de9cb443,Y,60Hz,One Year Onsite,,,,,
2024-08-10T00:15:24.000000,laptop,https://www.lenovo.com/us/en/p/laptops/yoga/yoga-pro-series/Yoga-Pro-9i-Gen-9-(16-inch-Intel)/83dn0007us,Yoga Pro 9i (16″ Intel),$1899.99,4.5,32,Windows 11 Home 64,Intel,Core Ultra 9,185H,5.10 GHz,NVIDIA,GeForce RTX 4060,8 GB,GDDR6,32 GB,LPDDR5X,7467 MHz,1 TB,SSD,M.2 2280 PCIe Gen4 TLC,"16""",3200 x 2000,,3.2K Mini-LED Glare Touch HDR 1000 100% Adobe RGB 100% DCI-P3 1200 nits Glass,20240810071524214cc0a5843a18044e,Y,165Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:15:17.000000,laptop,https://www.lenovo.com/us/en/p/laptops/legion-laptops/legion-pro-series/Legion-Pro-5i-Gen-8-(16-inch-Intel)/82wk000cus,"Legion Pro 5i Gen 8 Intel (16"") with RTX 4070",$1879.99,4.5,533,Windows 11 Home 64,Intel,Core i7,13th Generation (13700HX),5.00 GHz,NVIDIA,GeForce RTX 4070,8 GB,GDDR6,16 GB,DDR5,4800MHz,512 GB,SSD,M.2 2280 PCIe Gen4 TLC,"16""",2560 x 1600,165Hz,"WQXGA, IPS, Anti-Glare, Non-Touch, 100%sRGB, 300 nits, Narrow Bezel, Low Blue Light",20240810071517112506eff8c3d55424,Y,,One Year Legion Ultimate Support,,,,,
2024-08-10T00:15:08.000000,laptop,https://www.lenovo.com/us/en/p/laptops/legion-laptops/legion-5-series/Lenovo-Legion-5i-Gen-9-(16-inch-Intel)/83dg009rus,Legion 5i Gen 9 Intel (16″) with RTX 4070,$1869.99,4.5,14,Windows 11 Home 64,Intel,Core i9,14th (14900HX),5.80 GHz,NVIDIA,GeForce RTX 4070,8 GB,GDDR6,32 GB,DDR5,5600 MHz,1 TB,SSD,M.2 2280 PCIe Gen4 TLC,"16""",2560 x 1600,165Hz,"WQXGA, IPS, Anti-Glare, Non-Touch, 100%sRGB, 350 nits, Narrow Bezel, Low Blue Light",20240810071508742122027ea16a24e5,Y,,1 Year Courier or Carry-in,,,,,
2024-08-10T00:15:02.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadx/Lenovo-ThinkPad-X12-Gen-2-12-inch-Intel/21lk0005us,ThinkPad X12 Gen 2 Detachable Intel (12″),$1838.85,0.0,0,Windows 11 Pro 64,Intel,Core Ultra 7,164U vPro,4.80 GHz,Intel,Graphics,,,32 GB,LPDDR5X,6400MHz,512 GB,SSD,M.2 2242 PCIe Gen4 TLC Opal,"12.3""",1920 x 1280,,FHD+ IPS Anti-Reflection/Anti-Smudge Touch 100%sRGB 400 nits Low Power Corning Gorilla Glass 3,20240810071502743a5474c05aa39420,Y,60Hz,One Year Onsite,,,,,
2024-08-10T00:14:54.000000,laptop,https://www.lenovo.com/us/en/p/laptops/legion-laptops/legion-7-series/Legion-7i-Gen-9-(16-inch-Intel)/83fd004xus,Legion 7i Gen 9 Intel (16″) with RTX™ 4070 - Eclipse Black,$1829.99,4.4,53,Windows 11 Home 64,Intel,Core i9,14th Gen (14900HX),5.80 GHz,NVIDIA,GeForce RTX 4070,8 GB,GDDR6,16 GB,DDR5,5600 MHz,1 TB,SSD,M.2 2280 PCIe Gen4 TLC,16,2560 x 1600,240Hz,WQXGA IPS Anti-Glare Non-Touch HDR 400 100% sRGB 500 nits Narrow Bezel Low Blue Light,20240810071454397f4f70ad1900f4e8,Y,,1 Year Courier or Carry-in,,,,,
2024-08-10T00:14:47.000000,laptop,https://www.lenovo.com/us/en/p/laptops/yoga/yoga-2-in-1-series/Lenovo-Yoga-Book-9i-Gen-9-(13-inch-Intel)/83ff0000us,"Yoga Book 9i Intel (13"")",$1799.99,4.7,39,Windows 11 Home 64,Intel,Core Ultra 7,155U,4.80 GHz,Intel,Integrated Intel Graphics,,,16 GB,LPDDR5X,7467MHz,1 TB,SSD,M.2 2242 PCIe Gen4 TLC,"13.3""",2880 x 1800,,2.8K OLED Glare Touch HDR 500 100%DCI-P3 400 nits Narrow Bezel Glass,2024081007144742591158ce0f68949a,Y,60Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:14:40.000000,laptop,https://www.lenovo.com/us/en/p/laptops/legion-laptops/legion-5-series/Legion-Pro-5i-Gen-9-(16-inch-Intel)/83df00atus,"Legion Pro 5i Gen 9 Intel (16"") with RTX™ 4070",$1784.99,4.7,67,Windows 11 Home 64,Intel,Core i7,14th Gen (14700HX),5.50 GHz,NVIDIA,GeForce RTX 4070,8 GB,GDDR6,16 GB,DDR5,5600MHz,1 TB,SSD,M.2 2280 PCIe Gen4 TLC,"16""",2560 x 1600,165Hz,"WQXGA, IPS, Anti-Glare, Non-Touch, 100%sRGB, 300 nits, Narrow Bezel, Low Blue Light",202408100714401955918b3c92f394b9,Y,,1 Year Courier or Carry-in,,,,,
2024-08-10T00:14:27.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadx1/Lenovo-ThinkPad-X1-2-in-1-Gen-9-14-inch-Intel/21ke002aus,ThinkPad X1 2-in-1 Gen 9 Intel (14″),$1757.84,4.2,11,Windows 11 Pro 64,Intel,Core Ultra 5,135U vPro,4.40 GHz,Intel,Graphics,,,16 GB,LPDDR5X,6400MHz,512 GB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"14""",1920 x 1200,,WUXGA IPS Anti-Glare Touch 100%sRGB 400 nits Low Power,202408100714279744fa91d50c346498,Y,60Hz,One Year Onsite,,,,,
2024-08-10T00:14:19.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadx/Lenovo-ThinkPad-X12-Gen-2-12-inch-Intel/21lk0006us,ThinkPad X12 Gen 2 Detachable Intel (12″),$1741.35,0.0,0,Windows 11 Pro 64,Intel,Core Ultra 7,164U,4.80 GHz,Intel,Graphics,,,16 GB,LPDDR5X,6400MHz,512 GB,SSD,M.2 2242 PCIe Gen4 TLC Opal,"12.3""",1920 x 1280,,FHD+ IPS Anti-Reflection/Anti-Smudge Touch 100%sRGB 400 nits Low Power Corning Gorilla Glass 3,20240810071419789e430a489c300411,Y,60Hz,One Year Onsite,,,,,
2024-08-10T00:14:11.000000,laptop,https://www.lenovo.com/us/en/p/laptops/yoga/yoga-pro-series/Yoga-Pro-9i-Gen-9-(16-inch-Intel)/83dn0006us,Yoga Pro 9i (16″ Intel),$1699.99,4.5,32,Windows 11 Home 64,Intel,Core Ultra 9,185H,5.10 GHz,NVIDIA,GeForce RTX 4050,6 GB,GDDR6,32 GB,LPDDR5X,7467MHz,1 TB,SSD,M.2 2280 PCIe Gen4 TLC,"16""",3200 x 2000,,3.2K IPS Glare Touch 100%DCI-P3 400 nits Glass,2024081007141171547c1f29d3a9b4d1,Y,165Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:13:58.000000,laptop,https://www.lenovo.com/us/en/p/laptops/legion-laptops/legion-7-series/Legion-7i-Gen-9-(16-inch-Intel)/83fd004gus,Legion 7i Gen 9 Intel (16″) with RTX™ 4060 - Glacier White,$1699.99,4.4,53,Windows 11 Home 64,Intel,Core i7,14th Generation (i7-14700HX),5.50 GHz,NVIDIA,GeForce RTX 4060,8 GB,GDDR6,16 GB,DDR5,5600 MHz,1 TB,SSD,M.2 2280 PCIe Gen4 TLC,"16""",2560 x 1600,,"WQXGA, IPS, Anti-Glare, Non-Touch, HDR 400, 100% sRGB, 500 nits, Narrow Bezel, Low Blue Light",2024081007135898056c9bbb1fa32458,Y,240Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:13:52.000000,laptop,https://www.lenovo.com/us/en/p/laptops/legion-laptops/legion-5-series/Legion-Pro-5i-Gen-9-(16-inch-Intel)/83df00a8us,"Legion Pro 5i Gen 9 Intel (16"") with RTX™ 4070",$1699.99,4.7,67,Windows 11 Home 64,Intel,Core i9,14th Generation (14900HX),5.80 GHz,NVIDIA,GeForce RTX 4070 Laptop GPU,8 GB,GDDR6,32 GB,DDR5,5600MHz,2 TB,SSD,M.2 2280 PCIe Gen4 TLC (2 x 1 TB),"16""",2560 x 1600,,WQXGA IPS Anti-Glare Non-Touch 100%sRGB 300 nits Narrow Bezel Low Blue Light,202408100713525270726b4c3722d444,Y,165Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:13:42.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadx1/Lenovo-ThinkPad-X1-2-in-1-Gen-9-14-inch-Intel/21ke000lus,ThinkPad X1 2-in-1 Gen 9 Intel (14″),$1698.03,4.2,11,Windows 11 Pro 64,Intel,Core Ultra 5,125U,4.30 GHz,Intel,Graphics,,,16 GB,LPDDR5X,6400MHz,512 GB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"14""",1920 x 1200,,WUXGA IPS Anti-Glare Touch 100%sRGB 400 nits Low Power,202408100713428475bad0dad23304ee,Y,60Hz,One Year Onsite,,,,,
2024-08-10T00:13:37.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadx/Lenovo-ThinkPad-X13-Gen-5-13-inch-Intel/21lu002lus,ThinkPad X13 Gen 5 Intel (13″) - Black,$1695.85,5.0,2,Windows 11 Pro 64,Intel,Core Ultra 7,165U,4.90 GHz,Intel,Graphics,,,16 GB,LPDDR5X,6400MHz,1 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"13.3""",1920 x 1200,,WUXGA IPS Anti-Glare Touch 100%sRGB 300 nits,20240810071337097eb948841399a49c,Y,60Hz,One Year Onsite,,,,,
2024-08-10T00:13:29.000000,laptop,https://www.lenovo.com/us/en/p/laptops/legion-laptops/legion-pro-series/Legion-Pro-5-Gen-8-(16-inch-AMD)/82wm00erus,"Legion Pro 5 Gen 8 AMD (16"") with RTX™ 4070",$1659.99,4.5,496,Windows 11 Home 64,AMD,Ryzen 9,7945HX,5.40 GHz,NVIDIA,GeForce RTX 4070,8 GB,GDDR6,32 GB,DDR5,5200MHz,1 TB,SSD,M.2 2280 PCIe Gen4 TLC,"16""",2560 x 1600,,"WQXGA, IPS, Anti-Glare, Non-Touch, HDR 400, 100%DCI-P3, 500 nits, Low Blue Light",20240810071329171e96131eaadbe411,Y,240Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:13:21.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadx/Lenovo-ThinkPad-X13-Gen-5-13-inch-Intel/21lu002qus,ThinkPad X13 Gen 5 Intel (13″) - Black,$1565.85,5.0,2,Windows 11 Pro 64,Intel,Core Ultra 7,155U,4.80 GHz,Intel,Graphics,,,16 GB,LPDDR5X,6400MHz,1 TB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"13.3""",1920 x 1200,,WUXGA IPS Anti-Glare Touch 100%sRGB 300 nits,20240810071321606518e9fcd7f30406,Y,60Hz,One Year Onsite,,,,,
2024-08-10T00:13:13.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadx/Lenovo-ThinkPad-X12-Gen-2-12-inch-Intel/21lk0001us,ThinkPad X12 Gen 2 Detachable Intel (12″),$1559.35,0.0,0,Windows 11 Pro 64,Intel,Core Ultra 5,134U,4.40 GHz,Intel,Integrated Graphics,,,16 GB,LPDDR5X,6400 MHz,512 GB,SSD,M.2 2242 PCIe Gen4 TLC Opal,"12.3""",1920 x 1280,,FHD+ IPS Anti-Reflection/Anti-Smudge Touch 100%sRGB 400 nits Low Power Corning Gorilla Glass 3,20240810071313140ae7d5dd8284542a,Y,60Hz,One Year Onsite,,,,,
2024-08-10T00:13:04.000000,laptop,https://www.lenovo.com/us/en/p/laptops/yoga/yoga-2-in-1-series/Lenovo-Yoga-9i-2-in-1-Gen-9-(14-inch-Intel)/83ac0002us,"Yoga 9i 2-in-1 Intel (14"") - Cosmic Blue",$1549.99,4.5,46,Windows 11 Pro 64,Intel,Core Ultra 7,155H,4.80 GHz,Intel,Arc Graphics,,,16 GB,LPDDR5X,7467 MHz,1 TB,SSD,M.2 2242 PCIe Gen4 TLC,"14""",2880 x 1800,,"2.8K, OLED, Glare, Touch, HDR 500, 100%DCI-P3, 400 nits, Glass, Low Blue Light",20240810071304866e774d151343d46c,Y,120Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:12:58.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadx/ThinkPad-X13-Gen-4-13-inch-Intel/21ex005sus,"ThinkPad X13 Gen 4 Intel (13"") - Storm Grey",$1526.85,4.4,35,Windows 11 Pro 64,Intel,Core i7,13th Generation (1365U),5.20 GHz,Intel,Iris Xe Graphics,,,16 GB,LPDDR5,4800 MHz,512 GB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"13.3""",1920 x 1200,,WUXGA IPS Anti-Glare Touch 100% sRGB 300 nits,20240810071258532dc7163883e44494,Y,60Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:12:51.000000,laptop,https://www.lenovo.com/us/en/p/laptops/legion-laptops/legion-slim-series-laptops/Lenovo-Legion-Slim-5-Gen-9-(16-inch-AMD)/83dh003tus,Legion Slim 5 Gen 9 AMD (16″) with RTX 4070,$1513.59,4.5,59,Windows 11 Home 64,AMD,Ryzen 7,8845HS,5.10 GHz,NVIDIA,GeForce RTX 4070,8 GB,GDDR6,16 GB,DDR5,5600 MHz,1 TB,SSD,"M.2 2280, PCIe Gen4, TLC","16""",2560 x 1600,,"WQXGA, IPS, Anti-Glare, Non-Touch, 100% sRGB, 350 nits, Narrow Bezel, Low Blue Light",20240810071251293de4c5bbd4c0c4cb,Y,165Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:12:40.000000,laptop,https://www.lenovo.com/us/en/p/laptops/legion-laptops/legion-slim-series-laptops/Lenovo-Legion-Slim-7i-Gen-8-(16-inch-Intel)/82y30005us,Legion Slim 7i Gen 8 Intel (16″) - RTX 4060,$1504.49,4.5,485,Windows 11 Home 64,Intel,Core i7,13th Gen (13700H),5.00 GHz,NVIDIA,GeForce RTX 4060,8 GB,GDDR6,16 GB,DDR5,5200 MHz,512 GB,SSD,M.2 2280 PCIe Gen4 TLC,"16""",2560 x 1600,240Hz,WQXGA IPS Anti-Glare Non-Touch HDR 400 100% sRGB 500 nits Narrow Bezel Low Blue Light,2024081007124089237cc1cc6fef2449,Y,,One Year Legion Ultimate Support,,,,,
2024-08-10T00:12:33.000000,laptop,https://www.lenovo.com/us/en/p/laptops/legion-laptops/legion-5-series/Lenovo-Legion-5i-Gen-9-(16-inch-Intel)/83dg009sus,Legion 5i Gen 9 Intel (16″) with RTX 4060,$1479.99,4.5,14,Windows 11 Home 64,Intel,Core i7,14th Gen (14650HX),5.20 GHz,NVIDIA,GeForce RTX 4060,8 GB,GDDR6,16 GB,DDR5,5600MHz,1 TB,SSD,M.2 2280 PCIe Gen4 TLC,"16""",2560 x 1600,165Hz,WQXGA IPS Anti-Glare Non-Touch 100%sRGB 350 nits Narrow Bezel Low Blue Light,202408100712331533e66b363a3764ac,Y,,1 Year Courier or Carry-in,,,,,
2024-08-10T00:12:22.000000,laptop,https://www.lenovo.com/us/en/p/laptops/legion-laptops/legion-5-series/Legion-Pro-5i-Gen-9-(16-inch-Intel)/83df00anus,"Legion Pro 5i Gen 9 Intel (16"") with RTX™ 4060",$1459.99,4.7,67,Windows 11 Home 64,Intel,Core i7,14th Generation (14650HX),5.20 GHz,NVIDIA,GeForce RTX 4060,8 GB,GDDR6,16 GB,DDR5,5600 MHz,1 TB,SSD,M.2 2280 PCIe Gen4 TLC,"16""",2560 x 1600,,"WQXGA, IPS, Anti-Glare, Non-Touch, 100%sRGB, 300 nits, Narrow Bezel, Low Blue Light",202408100712224219e279b893ced48a,Y,165Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:12:15.000000,laptop,https://www.lenovo.com/us/en/p/laptops/yoga/yoga-2-in-1-series/Lenovo-Yoga-9i-2-in-1-Gen-9-(14-inch-Intel)/83ac0001us,"Yoga 9i 2-in-1 Intel (14"") - Cosmic Blue",$1449.99,4.5,46,Windows 11 Home 64,Intel,Core Ultra 7,155H,4.80 GHz,Intel,Arc Graphics,,,16 GB,LPDDR5X,7467 MHz,1 TB,SSD,M.2 2242 PCIe Gen4 TLC,"14""",2880 x 1800,120Hz,2.8K OLED Glare Touch HDR 500 100%DCI-P3 400 nits Glass Low Blue Light,202408100712158482a3c5b5f63c2457,Y,,1 Year Courier or Carry-in,,,,,
2024-08-10T00:12:08.000000,laptop,https://www.lenovo.com/us/en/p/laptops/legion-laptops/legion-5-series/Legion-Pro-5i-Gen-9-(16-inch-Intel)/83df00a7us,"Legion Pro 5i Gen 9 Intel (16"") with RTX™ 4060",$1399.99,4.7,67,Windows 11 Home 64,Intel,Core i9,14th Generation (14900HX),5.80 GHz,NVIDIA,GeForce RTX 4060,8 GB,GDDR6,16 GB,DDR5,5600MHz,1 TB,SSD,M.2 2280 PCIe Gen4 TLC,"16""",2560 x 1600,,"WQXGA, IPS, Anti-Glare, Non-Touch, 100%sRGB, 300 nits, Narrow Bezel, Low Blue Light",20240810071208260e220d3a9948c432,Y,165Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:12:01.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadx/Lenovo-ThinkPad-X13-Gen-5-13-inch-Intel/21lu002nus,ThinkPad X13 Gen 5 Intel (13″) - Black,$1338.35,5.0,2,Windows 11 Pro 64,Intel,Core Ultra 5,135U vPro,4.40 GHz,Intel,Graphics,,,16 GB,LPDDR5X,6400 MHz,512 GB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"13.3""",1920 x 1200,60Hz,WUXGA IPS Anti-Glare Non-Touch 100%sRGB 300 nits,2024081007120110440938b7a383d410,Y,,One Year Onsite,,,,,
2024-08-10T00:11:55.000000,laptop,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadx/ThinkPad-X13-Gen-4-13-inch-Intel/21ex005qus,"ThinkPad X13 Gen 4 Intel (13"") - Deep Black",$1318.85,4.4,35,Windows 11 Pro 64,Intel,Core i5,13th Gen (1345U),4.70 GHz,Intel,Iris Xe Graphics,,,16 GB,LPDDR5,4800 MHz,512 GB,SSD,M.2 2280 PCIe Gen4 Performance TLC Opal,"13.3""",1920 x 1200,,"WUXGA, IPS, Anti-Glare, Non-Touch, 100% sRGB, 300 nits",202408100711551246673686c5f3f4f0,Y,60Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:11:47.000000,laptop,https://www.lenovo.com/us/en/p/laptops/yoga/yoga-2-in-1-series/Lenovo-Yoga-9i-2-in-1-Gen-9-(14-inch-Intel)/83ac001aus,"Yoga 9i 2-in-1 Intel (14"") - Cosmic Blue",$1299.99,4.5,46,Windows 11 Home 64,Intel,Core Ultra 7,155H,4.80 GHz,Intel,Arc Graphics,,,32 GB,LPDDR5X,7467 MHz,1 TB,SSD,M.2 2242 PCIe Gen4 TLC,"14""",3840 x 2400,,WQUXGA OLED Glare Touch 100% DCI-P3 400 nits Glass Low Blue Light,202408100711471117e7ac8b397d8404,Y,60Hz,1 Year Courier or Carry-in,,,,,
2024-08-10T00:11:38.000000,laptop,https://www.lenovo.com/us/en/p/laptops/loq-laptops/Lenovo-LOQ-15APH8/82xt001tus,"LOQ (15"" AMD) with RTX 4050",$1279.99,4.4,105,Windows 11 Home 64,AMD,Ryzen 7,7840HS,5.10 GHz,NVIDIA,GeForce RTX 4050,6 GB,GDDR6,16 GB,DDR5,5200MHz,1 TB,SSD,"M.2 2242, PCIe Gen4, TLC","15.6""",1920 x 1080,,"FHD, IPS, Anti-Glare, Non-Touch, 45%NTSC, 350 nits, Narrow Bezel",20240810071138693ee7a8f9e3db3433,Y,144Hz,1 Year Courier or Carry-in,,,,,
